;Event_time                     ;Object_of_reference                                                                                                                                                                                                                                            
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:57PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UFN399,ManagedElement=1,Equipment=1,AuxPlugInUnit=1,XalmDeviceGroup=1,AlmDeviceSet=1,AlmDevice=5                                                                                                            
	 ;AlmDevice UFN399 Manzanar FDT Alarma de Baliza                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PMR03,MeContext=UZL340,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AuxPlugInUnit=2                                                                                                                                       
	 ;ARETU                                                                                                                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:46PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER04,MeContext=UZE522,ManagedElement=1,Equipment=1,Subrack=1,Slot=2,PlugInUnit=1,PiuDevice=1,DeviceGroup=DUI                                                                                                               
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:54PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER03,MeContext=UZE216,ManagedElement=1,Equipment=1,SectorAntenna=1-3,AuxPlugInUnit=2                                                                                                                                       
	 ;ARETU                                                                                                                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  1:35PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN306,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AuxPlugInUnit=2,RetuDeviceGroup=1,RetDeviceSet=1,RetDevice=1                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  1:33PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN306,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                      
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:47PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=IQR03,MeContext=UTA575,ManagedElement=1,Equipment=1,SectorAntenna=2,AntennaBranch=A                                                                                                                                         
	 ;Antenna feeder current too low in branch A                                                                                                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:32PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LSER01,MeContext=ULS033,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep  7 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=IQR03,MeContext=UTA490,ManagedElement=1,Equipment=1,SectorAntenna=2,AntennaBranch=A                                                                                                                                         
	 ;Antenna feeder current too high in branch A                                                                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=IQR03,MeContext=UTA490,ManagedElement=1,Equipment=1,SectorAntenna=1,AntennaBranch=A                                                                                                                                         
	 ;Antenna feeder current too high in branch A                                                                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=IQR03,MeContext=UTA490,ManagedElement=1,Equipment=1,SectorAntenna=1,AuxPlugInUnit=RRUW-1,RruDeviceGroup=1                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;RruDeviceGroup_RetPortCurrentTooHigh                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LSER01,MeContext=ULS150,ManagedElement=1,Equipment=1,SectorAntenna=2,AuxPlugInUnit=RRU-1,RruDeviceGroup=1                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=IQR03,MeContext=UTA490,ManagedElement=1,Equipment=1,SectorAntenna=2,AuxPlugInUnit=RRUW-1,RruDeviceGroup=1                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;RruDeviceGroup_RetPortCurrentTooHigh                                                                                                                                                                                                                           ;
;            Sep  7 2016  4:50PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR04,MeContext=UZB504,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AuxPlugInUnit=RRUW-1,RruDeviceGroup=1                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           
	 ;RruDeviceGroup_RetPortCurrentTooHigh                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:15PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UFN436,ManagedElement=1,Equipment=1,AuxPlugInUnit=1,XalmDeviceGroup=1,AlmDeviceSet=1,AlmDevice=1                                                                                                            
	 ;AlmDevice UFN436 Los Quillayes Quilpue FDT Alarma de Puerta Abierta                                                                                                                                                                                            
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  5 2016 12:28AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER01,MeContext=UFS732,ManagedElement=1,IpSystem=1,IpAccessHostEt=1,IpSyncRef=3                                                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  5:32PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LSER01,MeContext=UCO950,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep  7 2016  5:32PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LSER01,MeContext=ULS338,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=1_1_RI_A                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=1_1_RI_A                                                                                                                                                   
	 ;DUW3001 connector RI_A. faultySide=objectAConnector RI_A. No signal detected                                                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=2_1_RI_B                                                                                                                                                   
	 ;DUW3001 connector RI_B. faultySide=objectAConnector RI_B. No signal detected                                                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=2_1_RI_B                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=3_1_RI_C                                                                                                                                                   
	 ;DUW3001 connector RI_C. faultySide=objectAConnector RI_C. No signal detected                                                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:00PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,Equipment=1,DigitalCable=3_1_RI_C                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:10PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER03,MeContext=UZE237,ManagedElement=1,Equipment=1,HwUnit=SAU,AlarmPort=4                                                                                                                                                  
	 ;UZE237 Pedregoso 1 - Alarma Corte Energia                                                                                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:48PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER02,MeContext=UZE178,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AuxPlugInUnit=2                                                                                                                                       
	 ;ARETU                                                                                                                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  1:03PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UHH415,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                       
	 ;No license key file installed.                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:27PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CYR01,MeContext=UZI033,ManagedElement=1,Equipment=1,HwUnit=SAU,AlarmPort=8                                                                                                                                                  
	 ;UZI033 Lago Pollux 1_LLOO700 Alarma Bajo Nivel Bat Arranque GG                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:46PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PMR03,MeContext=UPM234,ManagedElement=1,Equipment=1,AuxPlugInUnit=1,XalmDeviceGroup=1,AlmDeviceSet=1,AlmDevice=5                                                                                                            
	 ;AlmDevice UPM234 Las Cascadas FDT Alarma de Baliza                                                                                                                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:29PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=TER02,MeContext=UZE268,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AuxPlugInUnit=2                                                                                                                                       
	 ;ARETU                                                                                                                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:39PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=VDR02,MeContext=UFS755,ManagedElement=1,Equipment=1,AuxPlugInUnit=1,XalmDeviceGroup=1,AlmDeviceSet=1,AlmDevice=5                                                                                                            
	 ;AlmDevice UFS755 Antihue 2 FDT Alarma de Baliza                                                                                                                                                                                                                
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:50PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=COR03,MeContext=UBI415,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                       
	 ;Emergency Unlock has been activated and alarm will remain till a new Emergency reset key is installed                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  6:50PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LSER01,MeContext=ULS754,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep  7 2016  7:14PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN775                                                                                                                                                                                                     
	 ;Read timed out                                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016  7:32PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SNR02,MeContext=URV528,ManagedElement=1,Equipment=1,AuxPlugInUnit=1,XalmDeviceGroup=1,AlmDeviceSet=1,AlmDevice=5                                                                                                            
	 ;AlmDevice URV528 San Juan San Antonio FDT Alarma de Baliza                                                                                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:18AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PMR02,MeContext=ULA243,ManagedElement=1,Equipment=1,SectorAntenna=2,AuxPlugInUnit=RRUW-1,RruDeviceGroup=1                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;RruDeviceGroup_RetPortCurrentTooHigh                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:18AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PMR02,MeContext=ULA243,ManagedElement=1,Equipment=1,SectorAntenna=1,AuxPlugInUnit=RRUW-1,RruDeviceGroup=1                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;RruDeviceGroup_RetPortCurrentTooHigh                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:02AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PAR01,MeContext=UMG019,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;UMG019                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  1:10AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UDL059,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=5,RaxDeviceGroup=1                                                                                                              
	 ;UDL059                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016 10:45AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UVA067,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=5,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:19AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CPR03,MeContext=UAT187,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=5,RaxDeviceGroup=1                                                                                                              
	 ;UAT187                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:02AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PAR01,MeContext=UMG019,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:02AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PAR01,MeContext=UMG019,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016 10:45AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UVA067,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=4,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016 10:45AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UVA067,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=5,RaxDeviceGroup=1                                                                                                              
	 ;UVA067                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:10AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CHR02,MeContext=UBI613,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;UBI613                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:10AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CHR02,MeContext=UBI613,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  3:57AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN142,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=4,RaxDeviceGroup=1                                                                                                             
	 ;UAN142                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:10AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CHR02,MeContext=UBI613,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=3,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016 10:45AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UVA067,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                              
	 ;UVA067                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  7 2016 10:45AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=QUR02,MeContext=UVA067,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016  9:24AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=CUR03,MeContext=UMA007,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                              
	 ;UMA007                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:09AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN205,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:09AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN205,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                             
	 ;UAN205                                                                                                                                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:09AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=ANER01,MeContext=UAN205,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,PiuDevice=6,RaxDeviceGroup=1                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep  8 2016 12:09AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=PMR02,MeContext=UZL194,ManagedElement=1,Equipment=1,SectorAntenna=1-2,AuxPlugInUnit=2,RetuDeviceGroup=1                                                                                                                     
