;Event_time                     ;Object_of_reference                                                                                                                                                                                                                                            
;            Oct 20 2016 12:55PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA265,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                               
	 ;Emergency Unlock has been activated and alarm will remain till a new Emergency reset key is installed                                                                                                                                                          
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016 10:02AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA804,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 23 2016  7:11PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA603,ManagedElement=1,Equipment=1,AntennaUnitGroup=3,AntennaNearUnit=1,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 23 2016  6:55PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MRS319,ManagedElement=1,Equipment=1,AuxPlugInUnit=XMU03-1,RiPort=1                                                                                                                                  
	 ;SFP RX-LOW_PWR alarm, additionalData: id 1, unitId 1024, portNo 0                                                                                                                                                                                              
	 ;SFP Stability Problem                                                                                                                                                                                                                                          ;
;            Oct 26 2016 10:08AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVA485,ManagedElement=1,Equipment=1,HwUnit=SUP-1                                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,SectorCarrier=1                                                                                                                                            
	 ;Insufficient RF power Hardware Activation Codes                                                                                                                                                                                                                
	 ;Resource Allocation Failure Service Degraded                                                                                                                                                                                                                   ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,SectorCarrier=2                                                                                                                                            
	 ;Insufficient RF power Hardware Activation Codes                                                                                                                                                                                                                
	 ;Resource Allocation Failure Service Degraded                                                                                                                                                                                                                   ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,SectorCarrier=3                                                                                                                                            
	 ;Insufficient RF power Hardware Activation Codes                                                                                                                                                                                                                
	 ;Resource Allocation Failure Service Degraded                                                                                                                                                                                                                   ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L52183                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L52181                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L52182                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 26 2016  3:42AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA422,ManagedElement=1,Equipment=1,AntennaUnitGroup=3,AntennaNearUnit=1,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,SectorEquipmentFunction=3                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,SectorEquipmentFunction=1                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 26 2016 12:53PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,SectorEquipmentFunction=2                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 26 2016  1:49PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA918,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 26 2016  1:50PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA361,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 26 2016  1:49PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MRM958,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 13 2016  4:16PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA698,ManagedElement=1,Equipment=1,EcBus=1                                                                                                                                                         
	 ;SCU or SUP that is not configured detected.                                                                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016 12:52PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MZM160,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                               
	 ;No license key file installed.                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 20 2016  3:43PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRS148,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,ExchangeTerminalIp=1,GigaBitEthernet=1                                                                                            
	 ;Autonegotiation Failed to Meet Minimum Requirements.                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 14 2016  4:29PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=LVA771,ManagedElement=1,Equipment=1,HwUnit=SUP-1                                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 25 2016 10:14AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA166,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L21662                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Resource Activation Timeout                                                                                                                                                                                                                                    ;
;            Oct 13 2016  4:55AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVR010,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Sep  6 2016  2:18AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MRM004,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1                                                                                                                                   
	 ;Disk almost full                                                                                                                                                                                                                                               
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct  7 2016  3:53AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRS031,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct  7 2016  3:52AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRM306,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct  7 2016  3:52AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRM306,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016  5:14AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA152,ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1,ExchangeTerminalIp=1,GigaBitEthernet=1                                                                                            
	 ;Autonegotiation Failed to Meet Minimum Requirements.                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 24 2016  1:24PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA021,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct  7 2016  3:53AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRS030,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Jul  9 2016  6:30PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVR242,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                
	 ;No license key file installed.                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct  7 2016 12:37PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LRM314,ManagedElement=1,Equipment=1,HwUnit=SUP-1                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016  7:13AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LAM627,ManagedElement=1,SystemFunctions=1,TimeSetting=1                                                                                                                                             
	 ;NTP sync alarm                                                                                                                                                                                                                                                 
	 ;NTP System Time Sync Fault                                                                                                                                                                                                                                     ;
;            Oct 22 2016  3:43PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MRM593,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=2,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct  7 2016  4:24AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=LVR012,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 13 2016  4:55AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVR011,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct  7 2016  4:18AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=LVA058,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct  7 2016  4:18AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=LVA058,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 13 2016  4:55AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVA965,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 13 2016  4:55AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVA965,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016  6:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA827,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                               
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 13 2016  4:55AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_V,MeContext=MVA752,ManagedElement=1,ENodeBFunction=1                                                                                                                                                             
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 11 2016 11:37PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=LSA262,ManagedElement=1,ENodeBFunction=1                                                                                                                                                            
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 26 2016 10:42AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA214,ManagedElement=1,Equipment=1,AuxPlugInUnit=RRU-6,DeviceGroup=ru,RfPort=B                                                                                                                     
	 ;ReturnLoss 2.3 dB, VSWR 7.6, Sensitivity 100%                                                                                                                                                                                                                  
	 ;VSWR Over Threshold                                                                                                                                                                                                                                            ;
;            Oct 26 2016 10:42AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA214,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M22146                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 13 2016 10:54PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA133,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M21336                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Resource Activation Timeout                                                                                                                                                                                                                                    ;
;            Oct 13 2016 10:54PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA133,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M21334                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Resource Activation Timeout                                                                                                                                                                                                                                    ;
;            Oct 13 2016 10:54PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_RM,MeContext=MSA133,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M21335                                                                                                                                       
